Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,overall_qual_p2,overall_qual_p3,overallqual_grlivarea,gr_liv_area_p2,gr_liv_area_p3,ms_zoning_c (all),ms_zoning_fv,ms_zoning_rl,ms_zoning_rm,alley_None,alley_grvl,alley_pave,land_contour_bnk,land_contour_hls,land_contour_low,land_contour_lvl,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_inside,neighborhood_blmngtn,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,condition_1_artery,condition_1_feedr,condition_1_norm,condition_1_posn,condition_1_rrae,condition_1_rran,condition_2_norm,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1story,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_gable,roof_style_hip,roof_matl_compshg,exterior_1st_asbshng,exterior_1st_brkface,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,exterior_2nd_asbshng,exterior_2nd_brkface,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_None,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,heating_gasa,heating_gasw,central_air_n,central_air_y,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_detchd,garage_type_no garage,misc_feature_None,misc_feature_shed,sale_type_cod,sale_type_new,sale_type_wd ,combined_sale_type,combined_house_style,combined_roof_style
1459,60,83.0,9545,3,0,8,5,2000,2000,322.0,2,4,3,5,2,3,505.0,5,0.0,655.0,1160.0,0,4,1029,0,2234,1.0,0.0,2,1,3,1,2,7,1,5,2000.0,2,768.0,5,5,2,0,50,0,0,0,0,0,0,0,6,2006,300000,64,512,17872,4990756,11149348904,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1460,60,80.0,14000,3,1,7,5,1996,1997,0.0,2,4,1,5,1,3,1201.0,5,0.0,105.0,1306.0,0,4,954,0,2260,1.0,0.0,2,1,3,1,2,7,0,0,1996.0,2,533.0,5,5,2,296,44,0,0,0,0,0,0,0,4,2010,328000,49,343,15820,5107600,11543176000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1461,80,70.0,10500,3,0,5,7,1971,2005,82.0,3,4,5,5,0,1,349.0,5,0.0,23.0,372.0,4,4,533,0,1109,0.0,1.0,1,0,3,1,3,7,0,0,1971.0,3,288.0,5,5,2,35,0,0,0,0,0,0,2,0,12,2007,139000,25,125,5545,1229881,1363938029,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1462,20,87.0,13050,3,1,5,6,1963,1963,0.0,3,4,3,5,0,5,104.0,0,850.0,46.0,1000.0,0,4,0,0,1000,1.0,0.0,1,0,1,1,3,7,2,5,1993.0,3,575.0,5,5,2,238,0,148,0,0,0,0,0,0,4,2006,164000,25,125,5000,1000000,1000000000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1463,160,24.0,1782,3,0,6,6,1980,1980,0.0,3,2,3,5,3,3,330.0,5,0.0,186.0,516.0,2,4,516,0,1045,0.0,0.0,1,0,2,1,3,7,1,5,1980.0,3,462.0,5,5,2,180,0,0,0,0,0,0,3,0,12,2007,123900,36,216,6270,1092025,1141166125,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1464,20,50.0,7207,0,0,5,7,1958,2008,0.0,3,2,5,5,1,2,696.0,5,0.0,162.0,858.0,2,4,0,0,858,1.0,0.0,1,0,2,1,3,7,0,0,0.0,0,0.0,0,0,2,117,0,0,0,0,0,0,0,0,2,2010,116500,25,125,4290,736164,631628712,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1465,120,26.0,10943,1,0,6,5,1997,1998,0.0,2,4,3,5,3,3,930.0,5,0.0,475.0,1405.0,0,4,0,0,1337,1.0,0.0,2,0,2,1,2,7,1,5,1997.0,1,522.0,5,5,2,0,68,0,0,0,0,0,0,0,10,2007,177000,36,216,8022,1787569,2389979753,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1466,190,52.0,4330,3,0,4,6,1958,1958,0.0,3,4,2,5,3,5,681.0,0,127.0,0.0,808.0,4,4,477,0,1315,1.0,0.0,2,0,3,1,3,7,0,0,1958.0,2,436.0,5,5,2,0,0,0,0,0,0,0,0,0,2,2007,99500,16,64,5260,1729225,2273930875,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1467,20,102.0,11660,0,0,6,5,2006,2006,0.0,2,4,3,5,0,6,0.0,5,0.0,1326.0,1326.0,0,4,0,0,1326,0.0,0.0,2,0,3,1,2,7,0,0,2006.0,1,427.0,5,5,2,100,0,0,0,0,0,0,0,0,7,2006,174190,36,216,7956,1758276,2331473976,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1468,160,30.0,3180,3,0,7,5,2005,2005,0.0,3,4,3,5,3,6,0.0,5,0.0,600.0,600.0,0,4,600,80,1200,0.0,0.0,2,1,2,1,2,7,0,0,2005.0,2,480.0,5,5,2,0,166,0,0,0,0,0,0,0,6,2006,151000,49,343,8400,1440000,1728000000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1469,120,0.0,4435,3,0,6,5,2003,2003,170.0,2,4,3,5,0,3,672.0,5,0.0,176.0,848.0,0,4,0,0,848,1.0,0.0,1,0,1,1,2,7,0,0,2003.0,1,420.0,5,5,2,140,0,0,0,0,0,0,0,0,4,2010,143750,36,216,5088,719104,609800192,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1470,85,50.0,7689,0,0,5,8,1972,1972,0.0,3,4,3,5,0,3,720.0,1,76.0,0.0,796.0,2,4,0,0,796,0.0,1.0,1,0,2,1,3,7,0,0,1998.0,3,336.0,5,5,2,138,0,0,0,0,0,0,3,0,7,2009,131900,25,125,3980,633616,504358336,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1471,60,68.0,8286,0,0,5,7,1977,1977,0.0,3,4,3,5,3,5,531.0,5,0.0,185.0,716.0,0,4,716,0,1432,1.0,0.0,1,1,3,1,3,7,1,3,1977.0,1,531.0,5,5,2,0,136,0,0,240,0,0,1,0,6,2007,157000,25,125,7160,2050624,2936493568,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1472,70,59.0,10690,3,0,5,7,1920,1997,0.0,3,2,5,2,3,5,456.0,5,0.0,216.0,672.0,2,0,672,0,1344,0.0,0.0,1,0,3,1,3,7,0,0,1964.0,3,468.0,5,2,2,0,128,218,0,0,0,0,0,0,7,2009,147000,25,125,6720,1806336,2427715584,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1473,60,71.0,7795,0,0,7,5,2004,2005,0.0,2,4,3,5,3,3,425.0,5,0.0,291.0,716.0,0,4,716,0,1432,1.0,0.0,2,1,3,1,2,7,1,3,2004.0,1,432.0,5,5,2,100,51,0,0,0,0,0,0,0,7,2009,188500,49,343,10024,2050624,2936493568,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1474,120,43.0,7052,0,0,7,5,2005,2005,240.0,2,4,3,5,0,3,659.0,5,0.0,705.0,1364.0,0,4,0,0,1364,1.0,0.0,2,0,2,1,2,7,1,3,2005.0,2,484.0,5,5,2,192,36,0,0,0,0,0,0,0,6,2006,185850,49,343,9548,1860496,2537716544,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1475,20,0.0,9308,0,0,5,5,1965,1965,0.0,3,4,5,5,3,5,554.0,5,0.0,430.0,984.0,4,4,0,0,984,0.0,0.0,1,0,3,1,3,7,0,0,1965.0,3,310.0,5,5,2,0,0,0,0,0,0,0,3,0,7,2006,126000,25,125,4920,968256,952763904,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1476,20,65.0,8125,3,0,5,7,1959,1959,0.0,3,4,5,5,3,2,403.0,5,0.0,461.0,864.0,0,4,0,0,864,0.0,0.0,1,0,3,1,3,7,0,0,1960.0,3,308.0,5,5,2,0,0,0,0,0,0,0,0,0,9,2009,118000,25,125,4320,746496,644972544,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1477,120,61.0,8035,0,0,9,5,2006,2006,165.0,2,4,1,5,1,3,797.0,5,0.0,815.0,1612.0,0,4,0,0,1612,1.0,0.0,2,0,2,1,0,7,1,3,2006.0,1,556.0,5,5,2,0,164,0,0,0,0,0,0,0,3,2007,319900,81,729,14508,2598544,4188852928,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1478,80,37.0,7937,0,0,6,6,1984,1984,0.0,3,4,5,5,0,3,819.0,5,0.0,184.0,1003.0,4,4,0,0,1003,1.0,0.0,1,0,3,1,3,7,0,0,1984.0,3,588.0,5,5,2,120,0,0,0,0,0,0,1,0,3,2006,142500,36,216,6018,1006009,1009027027,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1479,20,60.0,9600,3,0,5,6,1950,1950,0.0,3,4,5,5,3,2,390.0,5,0.0,810.0,1200.0,4,4,0,0,1200,0.0,0.0,1,0,3,1,3,7,0,0,1950.0,1,246.0,5,5,2,126,0,0,0,0,0,0,2,0,8,2009,129900,25,125,6000,1440000,1728000000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1480,120,48.0,6955,0,0,7,5,2005,2006,94.0,2,4,3,5,3,6,0.0,5,0.0,1368.0,1368.0,0,4,0,0,1368,0.0,0.0,2,0,2,1,2,7,1,3,2005.0,2,474.0,5,5,2,132,35,0,0,0,0,0,0,0,9,2006,202500,49,343,9576,1871424,2560108032,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1481,20,100.0,21370,3,0,5,5,1950,1950,0.0,3,4,0,0,3,0,0.0,5,0.0,0.0,0.0,4,0,0,0,1640,0.0,0.0,1,0,3,1,3,2,1,3,1950.0,2,394.0,5,5,2,0,0,225,0,0,0,0,0,600,6,2006,131000,25,125,8200,2689600,4410944000,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1482,90,83.0,10126,3,0,6,5,1997,1998,0.0,3,2,3,5,1,3,1593.0,3,162.0,83.0,1838.0,0,4,0,0,1838,2.0,0.0,2,0,2,2,3,7,0,0,1998.0,3,721.0,5,5,2,160,67,0,0,0,0,0,0,0,7,2008,185000,36,216,11028,3378244,6209212472,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1483,160,24.0,2364,3,0,6,5,1978,1978,0.0,2,4,3,5,3,1,279.0,5,0.0,576.0,855.0,4,4,601,0,1456,0.0,0.0,2,1,3,1,3,7,1,5,1978.0,1,440.0,5,5,2,147,0,0,0,0,0,0,0,0,4,2009,138000,36,216,8736,2119936,3086626816,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1484,70,60.0,3600,3,0,6,7,1910,1993,0.0,3,4,5,5,3,6,0.0,5,0.0,684.0,684.0,0,0,684,0,1368,0.0,0.0,1,0,3,1,3,7,0,0,1930.0,3,216.0,5,2,0,0,158,0,0,0,0,0,0,0,10,2006,114504,36,216,8208,1871424,2560108032,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1485,50,52.0,8741,3,0,6,4,1945,1950,0.0,3,4,5,2,3,4,94.0,5,0.0,641.0,735.0,4,0,689,0,1487,0.0,0.0,1,1,3,1,3,7,1,3,1949.0,3,220.0,5,5,2,0,140,0,0,0,0,0,3,0,4,2010,113000,36,216,8922,2211169,3288008303,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1486,50,40.0,5436,3,0,4,8,1922,2007,0.0,3,2,5,5,3,2,735.0,5,0.0,61.0,796.0,2,4,358,0,1154,1.0,0.0,1,0,3,1,2,7,0,0,1922.0,3,240.0,5,5,0,0,96,0,0,0,0,0,3,0,5,2010,125500,16,64,4616,1331716,1536800264,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1487,80,65.0,14149,0,0,5,8,1964,2001,50.0,2,2,5,5,1,4,68.0,1,722.0,190.0,980.0,4,4,0,0,1020,0.0,1.0,2,0,3,1,3,7,1,4,1970.0,3,528.0,5,5,2,0,0,0,0,0,0,0,0,0,5,2007,165000,25,125,5100,1040400,1061208000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1488,50,63.0,5000,3,0,5,4,1900,1950,0.0,3,4,5,5,3,6,0.0,5,0.0,540.0,540.0,2,0,551,0,1440,0.0,0.0,1,0,3,1,3,7,0,0,1940.0,3,352.0,2,5,2,0,0,77,0,0,0,0,0,0,4,2006,79000,25,125,7200,2073600,2985984000,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1489,160,24.0,2544,3,0,6,5,2005,2005,216.0,2,4,3,5,3,3,376.0,5,0.0,224.0,600.0,0,4,636,0,1236,1.0,0.0,2,1,2,1,2,7,0,0,2005.0,2,480.0,5,5,2,0,166,0,0,0,0,0,0,0,5,2010,152000,36,216,7416,1527696,1888232256,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1490,50,50.0,5000,3,0,6,7,1947,1950,0.0,3,2,5,5,3,1,399.0,5,0.0,605.0,1004.0,0,4,660,0,1664,0.0,0.0,2,0,3,1,3,7,2,3,1950.0,3,420.0,5,5,2,0,24,36,0,0,0,0,0,0,10,2006,159000,36,216,9984,2768896,4607442944,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1491,20,0.0,12493,0,0,4,5,1960,1960,0.0,3,4,5,5,3,1,419.0,4,306.0,375.0,1100.0,4,4,0,0,1100,1.0,0.0,1,0,3,1,3,7,1,4,1960.0,2,312.0,5,5,2,355,0,0,0,0,0,0,2,0,4,2008,141000,16,64,4400,1210000,1331000000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1492,20,0.0,10368,0,0,6,6,1964,1964,112.0,3,4,5,5,3,1,260.0,3,748.0,0.0,1008.0,0,4,0,0,1488,1.0,0.0,1,1,3,1,3,7,1,3,1964.0,1,430.0,5,5,2,154,60,0,0,0,0,0,0,0,4,2006,167000,36,216,8928,2214144,3294646272,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
